time,Acceleration_x,Acceleration_y,Acceleration_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,magnetic_x,magnetic_y,magnetic_z,
11:55:53.979 , -0.07, 0.01, 0.05, -0.79, -0.55, 0.43, 92.89, 1013.49, -567.09, 
11:55:53.994 , -0.08, 0.02, -0.00, -0.24, -0.24, 0.43, 26.80, 1051.50, -551.43, 
11:55:54.009 , -0.09, 0.01, -0.03, 0.73, -0.85, 0.55, 26.80, 1051.50, -551.43, 
11:55:54.025 , -0.08, 0.03, 0.06, -0.43, -0.73, 0.49, 103.61, 999.02, -553.17, 
11:55:54.039 , -0.07, 0.00, 0.05, -0.85, -0.43, 0.49, 103.61, 999.02, -553.17, 
11:55:54.054 , -0.08, 0.02, -0.02, 0.06, -0.43, 0.43, 25.01, 1046.07, -542.73, 
11:55:54.069 , -0.08, 0.01, -0.02, 0.73, -0.85, 0.49, 25.01, 1046.07, -542.73, 
11:55:54.084 , -0.08, 0.04, 0.06, -0.37, -0.55, 0.31, 96.46, 1006.25, -549.69, 
11:55:54.115 , -0.07, 0.01, 0.04, -0.85, -0.24, 0.49, 96.46, 1006.25, -549.69, 
11:55:54.117 , -0.08, 0.02, -0.03, 0.18, -0.24, 0.37, 33.94, 1055.12, -544.47, 
11:55:54.152 , -0.08, 0.01, -0.01, 0.61, -0.85, 0.55, 33.94, 1055.12, -544.47, 
11:55:54.157 , -0.08, 0.04, 0.06, -0.49, -0.61, 0.31, 83.96, 989.97, -551.43, 
11:55:54.185 , -0.08, -0.00, 0.03, -0.73, -0.37, 0.37, 83.96, 989.97, -551.43, 
11:55:54.186 , -0.08, 0.02, -0.03, 0.37, -0.55, 0.49, 28.58, 1075.03, -553.17, 
11:55:54.219 , -0.08, 0.00, -0.00, 0.55, -0.92, 0.61, 28.58, 1075.03, -553.17, 
11:55:54.249 , -0.07, 0.03, 0.07, -0.67, -0.43, 0.37, 108.97, 1000.82, -540.99, 
11:55:54.254 , -0.08, -0.00, 0.02, -0.43, -0.18, 0.37, 108.97, 1000.82, -540.99, 
11:55:54.254 , -0.08, 0.03, -0.03, 0.55, -0.55, 0.49, 30.37, 1062.36, -554.91, 
11:55:54.256 , -0.09, 0.01, 0.01, 0.61, -0.85, 0.55, 30.37, 1062.36, -554.91, 
11:55:54.298 , -0.08, 0.05, 0.07, -0.67, -0.73, 0.43, 98.25, 997.21, -551.43, 
11:55:54.299 , -0.08, -0.00, 0.02, -0.55, -0.67, 0.37, 98.25, 997.21, -551.43, 
11:55:54.302 , -0.09, 0.03, -0.03, 0.37, -0.79, 0.49, 25.01, 1071.41, -560.13, 
11:55:54.310 , -0.09, 0.00, 0.02, 0.31, -0.85, 0.67, 25.01, 1071.41, -560.13, 
11:55:54.324 , -0.08, 0.03, 0.07, -0.79, -0.49, 0.49, 91.11, 993.59, -540.99, 
11:55:54.355 , -0.08, -0.01, 0.01, -0.31, -0.67, 0.43, 91.11, 993.59, -540.99, 
11:55:54.356 , -0.08, 0.02, -0.03, 0.55, -0.73, 0.43, 23.22, 1069.60, -565.35, 
11:55:54.382 , -0.08, 0.00, 0.02, 0.31, -0.92, 0.61, 23.22, 1069.60, -565.35, 
11:55:54.385 , -0.08, 0.04, 0.07, -0.67, -0.67, 0.43, 98.25, 997.21, -544.47, 
11:55:54.400 , -0.08, -0.00, 0.00, -0.06, -0.73, 0.49, 98.25, 997.21, -544.47, 
11:55:54.434 , -0.09, 0.03, -0.03, 0.67, -0.85, 0.49, 37.51, 1051.50, -568.83, 
11:55:54.435 , -0.09, 0.01, 0.03, 0.31, -0.73, 0.55, 37.51, 1051.50, -568.83, 
11:55:54.446 , -0.08, 0.04, 0.06, -0.85, -0.31, 0.49, 82.17, 991.78, -556.65, 
11:55:54.458 , -0.08, -0.01, 0.00, -0.24, -0.31, 0.49, 82.17, 991.78, -556.65, 
11:55:54.474 , -0.08, 0.03, -0.03, 0.55, -0.67, 0.49, 46.45, 1060.55, -570.56, 
11:55:54.490 , -0.09, 0.00, 0.03, 0.12, -0.67, 0.49, 46.45, 1060.55, -570.56, 
11:55:54.504 , -0.07, 0.03, 0.06, -0.98, -0.49, 0.43, 89.32, 1006.25, -549.69, 
11:55:54.519 , -0.07, -0.01, 0.00, -0.12, -0.49, 0.49, 89.32, 1006.25, -549.69, 
11:55:54.535 , -0.07, 0.02, -0.03, 0.79, -0.73, 0.67, 28.58, 1064.17, -570.56, 
11:55:54.549 , -0.09, 0.02, 0.05, -0.12, -0.49, 0.55, 28.58, 1064.17, -570.56, 
11:55:54.564 , -0.08, 0.02, 0.03, -0.55, -0.61, 0.43, 87.53, 1004.44, -540.99, 
11:55:54.580 , -0.07, -0.00, -0.01, 0.43, -0.67, 0.67, 87.53, 1004.44, -540.99, 
11:55:54.618 , -0.09, 0.03, -0.01, -0.12, -0.18, 0.31, 28.58, 1056.93, -560.13, 
11:55:54.618 , -0.07, 0.03, 0.01, 0.18, -0.98, 0.43, 28.58, 1056.93, -560.13, 
11:55:54.623 , -0.08, 0.02, 0.10, -0.24, -1.16, 1.04, 69.67, 1000.82, -530.56, 
11:55:54.642 , -0.09, -0.01, 0.07, -1.83, 0.85, 0.55, 69.67, 1000.82, -530.56, 
11:55:54.689 , -0.15, 0.05, -0.01, 2.26, -4.33, 0.55, 32.15, 1056.93, -556.65, 
11:55:54.691 , 0.02, 0.05, -0.05, -2.44, 5.00, 0.00, 32.15, 1056.93, -556.65, 
11:55:54.693 , -0.19, 0.00, 0.06, 4.58, -2.62, 1.28, 83.96, 1018.92, -540.99, 
11:55:54.700 , -0.05, 0.08, 0.22, -3.11, -4.94, 0.00, 83.96, 1018.92, -540.99, 
11:55:54.713 , -0.04, 0.03, -0.25, -0.79, 5.98, -0.98, 44.66, 1040.64, -547.95, 
11:55:54.729 , -0.13, -0.04, 0.09, 4.03, -3.66, 1.28, 51.81, 1047.88, -572.30, 
11:55:54.744 , -0.08, 0.06, 0.32, -5.86, -3.17, 0.31, 76.81, 1018.92, -534.03, 
11:55:54.782 , -0.04, -0.06, -0.24, 0.55, 2.14, -0.43, 82.17, 1017.11, -546.21, 
11:55:54.783 , -0.08, 0.13, 0.03, 2.93, 2.38, 0.85, 32.15, 1046.07, -553.17, 
11:55:54.790 , -0.01, -0.13, 0.26, -1.77, -2.50, 1.16, 67.88, 1006.25, -535.77, 
11:55:54.805 , -0.00, 0.07, 0.05, 0.00, -1.95, 0.43, 67.88, 1006.25, -535.77, 
11:55:54.819 , -0.07, -0.02, -0.20, 0.79, 3.36, 0.37, 58.95, 1037.02, -565.35, 
11:55:54.865 , -0.02, 0.05, 0.08, -1.40, -0.37, 1.22, 58.95, 1037.02, -565.35, 
11:55:54.867 , -0.06, -0.11, 0.29, 1.71, -3.48, 0.55, 71.46, 1020.73, -546.21, 
11:55:54.869 , -0.22, 0.02, -0.02, -1.04, 0.55, 0.24, 71.46, 1020.73, -546.21, 
11:55:54.907 , -0.12, 0.01, -0.17, 0.18, 2.01, 1.71, 51.81, 1058.74, -572.30, 
11:55:54.908 , -0.05, 0.02, 0.13, 1.46, 0.18, 0.06, 51.81, 1058.74, -572.30, 
11:55:54.910 , -0.25, 0.03, 0.14, 1.04, -3.48, 0.24, 71.46, 1017.11, -563.61, 
11:55:54.941 , -0.24, 0.02, 0.04, -2.56, -1.34, 1.77, 71.46, 1017.11, -563.61, 
11:55:54.944 , 0.04, -0.02, -0.17, 0.61, 3.54, -0.31, 57.16, 1027.97, -570.56, 
11:55:54.971 , -0.18, 0.04, 0.04, 3.17, -0.49, -0.37, 57.16, 1027.97, -570.56, 
11:55:54.975 , -0.29, -0.00, 0.23, -2.20, -4.76, 1.65, 80.39, 1004.44, -537.51, 
11:55:54.991 , -0.19, 0.04, 0.10, -1.22, -0.85, 0.31, 80.39, 1004.44, -537.51, 
